,Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price,price,usage Gaming and Design,usage Engineering,usage desk work,url
1722,"Acer Nitro 5 AN515-57-73QK Intel Core i7-11800H/16GB/512GB SSD/RTX 3050/15.6""",Refurbished,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,2746.414,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/J2cAAOSwUnJlehXG/s-l300.jpg
1723,"Acer Nitro 5 AN515-57-75M9 Intel Core i7-11800H/16GB/512GB SSD/RTX 3050Ti/15.6""",Refurbished,Acer,Nitro,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,3716.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/J2cAAOSwUnJlehXG/s-l300.jpg
1724,"Acer Nitro 5 AN515-58-730H Intel Core i7-12700H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,Acer,Nitro,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,4956.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/J2cAAOSwUnJlehXG/s-l300.jpg
1725,"Acer Nitro 5 AN517-41-R37U AMD Ryzen 7 5800H/16GB/1TB SSD/RTX3070/17.3""",Refurbished,Acer,Nitro,AMD Ryzen 7,16,1000,SSD,RTX 3070,17.3,No,3765.353000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/XdAAAOSwv45lfm8P/s-l300.jpg
1726,"Acer Nitro 5 AN517-52-73SP Intel Core i7-10750H/16GB/1TB SSD/RTX3060/17.3""",Refurbished,Acer,Nitro,Intel Core i7,16,1000,SSD,RTX 3060,17.3,No,2994.724,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/XdAAAOSwv45lfm8P/s-l300.jpg
1727,"Acer Porsche Design Book RS AP714-51T Intel Evo Core i5-1135G7/8GB/512GB SSD/14"" Táctil",Refurbished,Acer,Book,Intel Evo Core i5,8,512,SSD,,14.0,Yes,4646.900000000001,High,False,False,True,#
1728,"Acer Predator Helios 300 PH315-53-72T7 Intel Core i7-10750H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,2835.384,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/HHgAAOSwm7dlSeIl/s-l300.jpg
1729,"Acer Predator Helios 300 PH315-54-76XV Intel Core i7-11800H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,Acer,Predator,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,3404.699,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/VZ0AAOSwWbtkrzS9/s-l300.jpg
1730,"Acer Predator Helios 300 PH315-54-784L Intel Core i7-11800H/32GB/1TB SSD/RTX3070/15.6""",Refurbished,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,4168.539000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/G4kAAOSwpgBlc2mc/s-l300.jpg
1731,"Acer Predator Triton 500 SE PT516-51s-74PZ Intel Core i7-11800H/32GB/1TB SSD/RTX 3060/16""",Refurbished,Acer,Predator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,No,5428.379,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/hGcAAOSwolVlg1Jq/s-l300.jpg
1732,"Apple MacBook Air Intel Core i3/8GB/256GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Air,Intel Core i3,8,256,SSD,,13.3,No,2201.0,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/XzkAAOSw~vxleNk6/s-l225.jpg
1733,"Apple MacBook Air Intel Core i3/8GB/256GB SSD/13.3"" Oro",Refurbished,Apple,MacBook Air,Intel Core i3,8,256,SSD,,13.3,No,2254.847,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/sbYAAOSwPGlj~ZMF/s-l300.jpg
1734,"Apple MacBook Air Intel Core i3/8GB/256GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Air,Intel Core i3,8,256,SSD,,13.3,No,2378.909,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/sbYAAOSwPGlj~ZMF/s-l300.jpg
1735,"Apple MacBook Air Intel Core i5 1.6GHz/8GB/128GB SSD/13.3"" Retina Oro",Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,,13.3,No,1940.321,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/IJgAAOSw~xpkd26z/s-l300.jpg
1736,"Apple MacBook Air Intel Core i5/8 GB/256GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,,13.3,No,2708.1600000000003,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/sbYAAOSwPGlj~ZMF/s-l225.jpg
1737,"Apple MacBook Air Intel Core i5/8GB/128GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,,13.3,No,2309.965,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/0T4AAOSwQopksx61/s-l300.jpg
1738,"Apple MacBook Air Intel Core i5/8GB/128GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Air,Intel Core i5,8,128,SSD,,13.3,No,2040.575,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/sbYAAOSwPGlj~ZMF/s-l300.jpg
1739,"Apple MacBook Air Intel Core i5/8GB/256 GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,,13.3,No,3404.048,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/sbYAAOSwPGlj~ZMF/s-l300.jpg
1740,"Apple MacBook Air Intel Core i5/8GB/256GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Air,Intel Core i5,8,256,SSD,,13.3,No,2340.5,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/sbYAAOSwPGlj~ZMF/s-l225.jpg
1741,"Apple MacBook Air Intel Core i5/8GB/512GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Air,Intel Core i5,8,512,SSD,,13.3,No,3162.031,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/SicAAOSwtMdlIdDi/s-l225.jpg
1742,"Apple MacBook Air i5/4GB/256GB/13.3"" Plata",Refurbished,Apple,MacBook Air,Intel Core i5,4,256,,,13.3,No,1004.4,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/7DwAAOSwg-tjNfGe/s-l300.jpg
1743,"Apple MacBook Intel Core M3/8GB/256GB/12"" Plata",Refurbished,Apple,Macbook,Intel Core M3,8,256,,,12.0,No,1903.648,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/G8QAAOSwrNhlgISu/s-l300.jpg
1744,"Apple MacBook Pro 2021 Apple M1 Pro/16GB/1TB SSD/14.2"" Gris Espacial",Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,,14.2,No,7750.031000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/-IUAAOSwCGhlWsSI/s-l300.jpg
1745,"Apple MacBook Pro Apple M1 Pro/16GB/1TB SSD/16.2"" Gris Espacial",Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,,16.2,No,9234.9,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/Q2MAAOSwa0tiis2t/s-l225.jpg
1746,"Apple MacBook Pro Apple M1 Pro/16GB/1TB SSD/16.2"" Plata",Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,1000,SSD,,16.2,No,9145.0,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/S6oAAOSwUS1le4Iq/s-l225.jpg
1747,"Apple MacBook Pro Apple M1 Pro/16GB/512GB SSD/14.2"" Plata",Refurbished,Apple,MacBook Pro,Apple M1 Pro,16,512,SSD,,14.2,No,7750.031000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/-xcAAOSwEyZlfvXu/s-l225.jpg
1748,"Apple MacBook Pro Apple M1 Pro/32GB/1TB SSD/14.2"" Gris Espacial",Refurbished,Apple,MacBook Pro,Apple M1 Pro,32,1000,SSD,,14.2,No,7750.031000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/MzkAAOSwlWJlgyHr/s-l225.jpg
1749,"Apple MacBook Pro Apple M1/16GB/1TB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Apple M1,16,1000,SSD,,13.3,No,6196.900000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/F88AAOSw701lYzi1/s-l225.jpg
1750,"Apple MacBook Pro Apple M1/8GB/256GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Apple M1,8,256,SSD,,13.3,No,3192.256,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/A9YAAOSwuONlgiV9/s-l225.jpg
1751,"Apple MacBook Pro Intel Core i5 1.4GHz/8GB/128GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i5,8,128,SSD,,13.3,No,2810.15,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/97UAAOSwdpRkQSRN/s-l300.jpg
1752,"Apple MacBook Pro Intel Core i5 1.4GHz/8GB/128GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i5,8,128,SSD,,13.3,No,2810.15,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/BaAAAOSw4rhkiNeH/s-l300.jpg
1753,"Apple MacBook Pro Intel Core i5 2.4GHz/8GB/256GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,,13.3,No,2370.477,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/caoAAOSwkSVk4lvc/s-l300.jpg
1754,"Apple MacBook Pro Intel Core i5 2.4GHz/8GB/256GB SSD/13.3"" Gris Espacial Refurbished",Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,,13.3,No,2872.615,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/BaAAAOSw4rhkiNeH/s-l300.jpg
1755,"Apple MacBook Pro Intel Core i5 2.4GHz/8GB/256GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,,13.3,No,2370.477,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/7KQAAOSwPKdjRGS9/s-l300.jpg
1756,"Apple MacBook Pro Intel Core i5 2.4GHz/8GB/512GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,,13.3,No,2493.826,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/HYAAAOSwjPJjV~~D/s-l300.jpg
1757,"Apple MacBook Pro Intel Core i5 2.4GHz/8GB/512GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,,13.3,No,3185.25,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/ohgAAOSwfD1jRGLS/s-l300.jpg
1758,"Apple MacBook Pro Intel Core i5/16GB/1TB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i5,16,1000,SSD,,13.3,No,4623.123,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/wUEAAOSwoNNlenPQ/s-l225.jpg
1759,"Apple MacBook Pro Intel Core i5/16GB/1TB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i5,16,1000,SSD,,13.3,No,4623.123,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/QMYAAOSw3~diRc4x/s-l300.jpg
1760,"Apple MacBook Pro Intel Core i5/16GB/512GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i5,16,512,SSD,,13.3,No,4029.225,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/XjwAAOSwhGtjVAd5/s-l300.jpg
1761,"Apple MacBook Pro Intel Core i5/8GB/256GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,,13.3,No,2530.84,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/0w0AAOSwulBlbqE7/s-l300.jpg
1762,"Apple MacBook Pro Intel Core i5/8GB/256GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i5,8,256,SSD,,13.3,No,3580.531,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/6LkAAOSwCjFkULEk/s-l300.jpg
1763,"Apple MacBook Pro Intel Core i5/8GB/512GB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,,13.3,No,3296.354,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/0w0AAOSwulBlbqE7/s-l300.jpg
1764,"Apple MacBook Pro Intel Core i5/8GB/512GB SSD/13.3"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i5,8,512,SSD,,13.3,No,4029.225,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/6LkAAOSwCjFkULEk/s-l300.jpg
1765,"Apple MacBook Pro Intel Core i7 2.6GHz/16GB/256GB SSD/Radeon Pro 555X/15.4"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i7,16,256,SSD,,15.4,No,3466.5750000000003,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/3uAAAOSw18lleyLJ/s-l300.jpg
1766,"Apple MacBook Pro Intel Core i9 2.3GHz/16GB/512GB SSD/Radeon Pro 560X/15.4"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i9,16,512,SSD,Radeon Pro RX 560X,15.4,No,4373.015,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/PCUAAOSw1RVjgl2l/s-l300.jpg
1767,"Apple MacBook Pro Intel Core i9 2.3GHz/16GB/512GB SSD/Radeon Pro 560X/15.4"" Plata",Refurbished,Apple,MacBook Pro,Intel Core i9,16,512,SSD,Radeon Pro RX 560X,15.4,No,4373.015,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/udEAAOSwgHNlglhM/s-l300.jpg
1768,"Apple MacBook Pro Touch Bar Intel Core i7/16Gb/1TB SSD/13.3"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i7,16,1000,SSD,,13.3,No,5060.75,High,False,True,True,https://i.ebayimg.com/thumbs/images/g/GAAAAOSww6RlTuRa/s-l300.jpg
1769,"Apple Macbook Air Apple M2/8 GB/256GB SSD/GPU Octa Core/13.6"" Midnight",Refurbished,Apple,MacBook Air,Apple M2,8,256,SSD,,13.6,No,4708.900000000001,High,False,False,True,https://i.ebayimg.com/thumbs/images/g/OAUAAOSwnvBlgI-S/s-l300.jpg
1770,"Apple Macbook Pro Intel Core i9/32GB/2TB SSD/Radeon Pro 5500M/Layout USA/16"" Gris Espacial",Refurbished,Apple,MacBook Pro,Intel Core i9,32,2000,SSD,Radeon Pro 5500M,16.0,No,8405.34,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/uUoAAOSwiPllb7VX/s-l225.jpg
1771,"Asus Chromebook 14 C424MA-EB0088 Intel Celeron N4020/8GB/64GB eMMC/14""",Refurbished,Asus,Chromebook,Intel Celeron,8,64,eMMC,,14.0,No,1236.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/DrQAAOSwaeBlehU4/s-l300.jpg
1772,"Asus E510MA-BQ509TS Intel Celeron N4020/4GB/128GB eMMC/15.6""",Refurbished,Asus,E510,Intel Celeron,4,128,eMMC,,15.6,No,926.9,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/OisAAOSw8-ZlgdSJ/s-l225.jpg
1773,"Asus ExpertBook B1 B1500CEAE-EJ0609T Intel Core i5-1135G7/8GB/1TB SSD/15.6""",Refurbished,Asus,ExpertBook,Intel Core i5,8,1000,SSD,,15.6,No,2166.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/fLgAAOSwD81kuRsI/s-l225.jpg
1774,"Asus ExpertBook L1500CDA-EJ0480R AMD Ryzen 3 3250U/8GB/256GB SSD/15.6""",Refurbished,Asus,ExpertBook,AMD Ryzen 3,8,256,SSD,,15.6,No,1453.9,Low,True,True,True,https://i.ebayimg.com/thumbs/images/g/myUAAOSwRy5iU8Er/s-l225.jpg
1775,"Asus F415JA-EK395 Intel Core i5-1035G1/8GB/512GB SSD/14""",Refurbished,Asus,F415,Intel Core i5,8,512,SSD,,14.0,No,1250.013,Low,False,False,True,https://i.ebayimg.com/thumbs/images/g/J8MAAOSw7TRkAP8j/s-l225.jpg
1776,"Asus F515JA-BQ1126T Intel Core i7-1065G7/8GB/512GB SSD/15.6""",Refurbished,Asus,F515,Intel Core i7,8,512,SSD,,15.6,No,2166.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/v9sAAOSwTjdfPqtu/s-l300.jpg
1777,"Asus P1411CJA-BV377R Intel Core i5-1035G1/8GB/256GB SSD/14""",Refurbished,Asus,P1411,Intel Core i5,8,256,SSD,,14.0,No,1701.9,Medium,False,False,True,https://i.ebayimg.com/thumbs/images/g/lEkAAOSwO6JjjkMb/s-l225.jpg
1778,"Asus ROG Flow X13 GV301QH-K5254T AMD Ryzen 9 5980HS/32GB/1TB SSD/GTX 1650+RTX 3080/13.4"" Táctil",Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,13.4,Yes,6506.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/omAAAOSwJ11lgLU5/s-l300.jpg
1779,"Asus ROG G513QM-HF026 AMD Ryzen 7 5800H/16GB/1TB SSD/RTX3060/15.6""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,3164.6040000000003,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/guAAAOSw6rFlfeJk/s-l300.jpg
1780,"Asus ROG G513QM-HF246 AMD Ryzen 7 5800H/16GB/1TB SSD/RTX3060/15.6""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,3669.408,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/guAAAOSw6rFlfeJk/s-l300.jpg
1781,"Asus ROG G513QM-HF326 AMD Ryzen 9 5900HX/16GB/1TB SSD/RTX3060/15.6""",Refurbished,Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 3060,15.6,No,4026.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/kfAAAOSw43dlP9qZ/s-l300.jpg
1782,"Asus ROG Strix G15 G512LW-HN038 Intel Core i7-10750H/16GB/512GB SSD/RTX 2070/15.6""",Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,3429.654,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/pssAAOSw5NVlZsok/s-l300.jpg
1783,"Asus ROG Strix SCAR 15 G533QS-HF009T AMD Ryzen 9 5900HX/32GB/1TB SSD/RTX 3080/15.6""",Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,15.6,No,6420.999,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/YfIAAOSwqiRk7-SE/s-l300.jpg
1784,"Asus ROG Strix SCAR 17 G733QR-K4008T AMD Ryzen 9 5900HX/32GB/1TB SSD/RTX 3070/17.3""",Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,No,5988.084000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/Wr0AAOSwO9Rkur4I/s-l300.jpg
1785,"Asus ROG Zephyrus G14 GA401II-HE004 AMD Ryzen 7 4800HS/16GB/1TB SSD/GTX 1650Ti/14""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1650,14.0,No,2392.549,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/3NcAAOSwoH9lZKiM/s-l300.jpg
1786,"Asus ROG Zephyrus G14 GA401II-HE004T AMD Ryzen 7 4800HS/16GB/1TB SSD/GTX 1650Ti/14""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1650,14.0,No,2641.4790000000003,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/cKcAAOSwWeZlgyhn/s-l300.jpg
1787,"Asus ROG Zephyrus G14 GA401IU-HA134T AMD Ryzen 9 4900HS/16GB/1TB SSD/GTX 1660/14""",Refurbished,Asus,ROG,AMD Ryzen 9,16,1000,SSD,GTX 1660,14.0,No,4336.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/3CMAAOSwzs5lSP3s/s-l300.jpg
1788,"Asus ROG Zephyrus G14 GA402RK-L8150W AMD Ryzen 9 6900HS/32GB/1TB SSD/RX 6800S/14""",Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RX 6800S,14.0,No,8676.9,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/hPQAAOSw34Nlg0eC/s-l300.jpg
1789,"Asus ROG Zephyrus S17 GX701LXS-HG032T Intel Core i7-10875H/32GB/1TB SSD/RTX 2080/17.3""",Refurbished,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,5557.959000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/QhUAAOSwZKllTAur/s-l300.jpg
1790,"Asus ROG Zephyrus S17 GX703HS-KF015T Intel Core i9-11900H/32GB/3TB SSD/RTX 3080/17.3""",Refurbished,Asus,ROG,Intel Core i9,32,3000,SSD,RTX 3080,17.3,No,10846.931,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/SooAAOSwvZBk~nnl/s-l225.jpg
1791,"Asus Rog Strix G15 G512LU-HN161 Intel Core i7-10750H/16GB/1TB SSD/GTX 1660Ti/15.6""",Refurbished,Asus,ROG,Intel Core i7,16,1000,SSD,GTX 1660,15.6,No,2728.5890000000004,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/bkEAAOSwtFdleDGa/s-l300.jpg
1792,"Asus Rog Strix G15 G512LV-HN221 Intel Core i7-10870H/16GB/1TB SSD/RTX2060/15.6""",Refurbished,Asus,ROG,Intel Core i7,16,1000,SSD,RTX 2060,15.6,No,2654.344,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/P4AAAOSww2NlSbO2/s-l300.jpg
1793,"Asus Rog Strix G15 G513QR-HF010T AMD Ryzen 7 5800H/16GB/1TB SSD/RTX 3070/15.6""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,No,4646.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/uhYAAOSwYF9klJKR/s-l300.jpg
1794,"Asus Rog Strix G15 G513QR-HF120 AMD Ryzen 7 5800H/32GB/1TB SSD/RTX 3070/15.6""",Refurbished,Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3070,15.6,No,4332.374,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/a3EAAOSw6VJlXi4F/s-l300.jpg
1795,"Asus Rog Strix G17 G713QR-HG053 AMD Ryzen 9 5900HX/32GB/1TB SSD/RTX 3070/17.3""",Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,No,6196.900000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/R6wAAOSwtZhlgMlr/s-l300.jpg
1796,"Asus Rog Strix G531GT-BQ165 Intel Core i7-9750H/16GB/512GB SSD/GTX1650/15.6""",Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,2527.864,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/4eAAAOSw1FpktPSP/s-l225.jpg
1797,"Asus Rog Strix G731GW-EV178 Intel Core i7-9750H/32GB/1TB SSD/RTX 2070/17.3""",Refurbished,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,4543.949,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/9AAAAOSwyyRlgJf5/s-l225.jpg
1798,"Asus Rog Strix SCAR 17 G732LXS-HG066T Intel Core i9-10980HK/32GB/1TB SSD/RTX 2080 SUPER/17.3""",Refurbished,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 2080,17.3,No,5487.744000000001,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/0MIAAOSwp2tldOhE/s-l300.jpg
1799,"Asus Rog Strix SCAR 17 G733QS-K4170T AMD Ryzen 9 5900HX/64GB/1TB+1TB SSD/RTX 3080/17.3""",Refurbished,Asus,ROG,AMD Ryzen 9,64,1000,SSD,RTX 3080,17.3,No,8900.999,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/YfIAAOSwqiRk7-SE/s-l300.jpg
1800,"Asus Rog Strix SCAR17 G732LXS-HG014T Intel Core i7-10875H/32GB/1TB SSD/RTX2080 SUPER/17.3""",Refurbished,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,4872.394,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/TL4AAOSwRYdlgxii/s-l300.jpg
1801,"Asus Rog Strix Scar17 G732LWS-HG053T Intel Core i9-10980HK/32GB/1TB SSD/RTX2070SUPER/17.3""",Refurbished,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 2070,17.3,No,5770.154,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/MlYAAOSwlp9lC~7b/s-l300.jpg
1802,"Asus Rog Zephyrus G14 GA401IU-HE002 AMD Ryzen 7 4800HS APU/16GB/1TB SSD/GTX1660Ti/14""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1660,14.0,No,2649.2290000000003,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/3CMAAOSwzs5lSP3s/s-l300.jpg
1803,"Asus Rog Zephyrus G15 GA502IV-HN024 AMD Ryzen 7 4800HS APU/16GB/1TB SSD/RTX2060/15.6""",Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,No,3382.379,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/QIoAAOSwO09lMTfk/s-l300.jpg
1804,"Asus Rog Zephyrus M15 GU502LV-AZ057T Intel Core i7-10750H/16GB/512GB SSD/RTX2060/15.6""",Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,3308.599,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/pssAAOSw5NVlZsok/s-l300.jpg
1805,"Asus Rog Zephyrus M15 GU502LW-HN071T Intel Core i7-10750H/16GB/1TB SSD/RTX2070/15.6""",Refurbished,Asus,ROG,Intel Core i7,16,1000,SSD,RTX 2070,15.6,No,3940.379,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/pssAAOSw5NVlZsok/s-l300.jpg
1806,"Asus Rog Zephyrus S GX701GWR-H6063T Intel Core i7-9750H/16GB/512GB SSD/RTX2070/17.3""",Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,RTX 2070,17.3,No,5110.939,High,True,True,True,https://i.ebayimg.com/thumbs/images/g/pssAAOSw5NVlZsok/s-l300.jpg
1807,"Asus TUF Dash F15 FX516PM-HN023 Intel Core i7-11370H/16GB/512GB SSD/RTX 3060/15.6""",Refurbished,Asus,TUF,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,2922.804,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/dkQAAOSwsUdlg3po/s-l300.jpg
1808,"Asus TUF Dash F15 FX516PM-HN024 Intel Core i7-11370H/16GB/1TB SSD/RTX 3060/15.6""",Refurbished,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,2574.209,Medium,True,True,True,https://i.ebayimg.com/thumbs/images/g/dkQAAOSwsUdlg3po/s-l300.jpg
